PropertyID,City,PropertyType,Bedrooms,FullBathrooms,HalfBathrooms,GarageCars,BasementArea,FirstFloorArea,SecondFloorArea,LotArea,YearBuilt,Condition,DistanceFromCityCenter,HasPool,HasGarden,Furnishing,SalePrice
10962,Pune,Studio,6,2,1,3.0,489.0,1070,737,,2001,Fair,12.79,0,1,Fully Furnished,13747055
7565,Bangalore,Villa,2,4,1,3.0,274.0,840,264,4937.0,1984,Good,9.2,0,1,Unfurnished,30856436
921,Pune,Villa,4,4,2,1.0,545.0,788,464,,2006,Excellent,18.81,0,1,Unfurnished,42623411
13872,Pune,Independent House,6,2,2,3.0,475.0,1239,842,2988.0,1977,Fair,7.32,1,1,Unfurnished,34070957
11780,Chennai,Apartment,2,2,2,3.0,552.0,1407,738,2934.0,1975,Excellent,12.75,0,1,,25969355
6641,Hyderabad,Villa,3,1,0,1.0,517.0,630,253,2981.0,1971,Good,8.95,0,0,Semi-Furnished,24132539
12152,Pune,Independent House,6,1,0,1.0,337.0,1248,405,3261.0,2002,,12.2,0,1,Semi-Furnished,37785388
7695,Bangalore,Studio,4,1,1,0.0,154.0,874,0,5543.0,2003,Fair,8.12,0,1,Fully Furnished,8523205
8231,Chennai,Villa,3,1,2,3.0,222.0,350,919,5692.0,2024,Good,9.52,0,1,Unfurnished,26785143
12652,Hyderabad,Apartment,3,2,1,1.0,,640,492,,1980,Good,10.78,1,0,Unfurnished,15771127
7127,Chennai,Studio,4,4,1,1.0,329.0,1151,252,10321.0,2017,Fair,1.52,0,1,Fully Furnished,11518253
4279,Pune,Independent House,4,1,2,2.0,447.0,1248,369,4938.0,1985,Good,6.15,0,1,Semi-Furnished,31365048
2984,Delhi,Villa,3,1,1,0.0,473.0,975,517,6906.0,2001,Excellent,12.95,1,1,Fully Furnished,46194185
131,Delhi,Apartment,5,4,0,1.0,301.0,1545,443,3446.0,2008,Good,15.52,0,1,Fully Furnished,27160644
7981,Chennai,Villa,4,1,0,1.0,355.0,284,370,4732.0,2006,Excellent,18.4,1,0,Fully Furnished,23757279
2668,Pune,Independent House,6,1,1,1.0,305.0,1056,501,319.0,1976,Good,11.11,0,0,Semi-Furnished,27210303
7139,Pune,Independent House,6,3,0,2.0,358.0,990,462,3721.0,1991,Fair,1.93,0,1,Fully Furnished,26179489
3224,Chennai,Independent House,6,4,0,3.0,423.0,485,929,6744.0,1969,Good,12.0,0,1,Fully Furnished,24861307
9375,Delhi,Studio,3,3,1,2.0,563.0,965,867,1138.0,1972,Good,9.89,0,1,Semi-Furnished,17306595
7694,Pune,Apartment,5,3,1,2.0,328.0,546,636,,2012,Fair,17.73,0,1,,13276030
5393,Bangalore,Apartment,1,3,2,0.0,437.0,762,717,5669.0,2014,Fair,16.57,1,1,Fully Furnished,18731301
615,Hyderabad,Studio,2,4,0,2.0,360.0,655,454,2173.0,1999,Fair,12.98,1,1,Semi-Furnished,10097357
11596,Hyderabad,Apartment,2,3,0,2.0,579.0,387,410,4709.0,1965,Excellent,6.08,0,1,Unfurnished,16038345
1467,Pune,Apartment,3,3,0,3.0,,1125,401,9070.0,1977,,6.34,0,0,,16913979
4498,Hyderabad,Apartment,2,2,1,1.0,414.0,958,899,7045.0,1968,Good,17.24,0,1,Fully Furnished,19359532
3043,Mumbai,Apartment,2,4,2,0.0,380.0,773,964,8016.0,2015,Good,1.98,0,1,Unfurnished,32800573
9127,Delhi,Apartment,3,2,0,0.0,332.0,756,523,3168.0,2012,Fair,5.2,0,0,,16086748
2420,Hyderabad,Villa,3,4,2,3.0,,383,614,5437.0,1971,Excellent,18.5,1,0,Unfurnished,33010283
5086,Mumbai,Apartment,1,2,0,3.0,355.0,844,987,4801.0,1998,Good,7.43,0,1,Fully Furnished,33316080
3295,Delhi,Villa,1,1,2,0.0,239.0,760,779,6595.0,1991,Good,11.04,0,1,Semi-Furnished,31829674
6738,Pune,Studio,3,4,2,1.0,222.0,880,950,5034.0,1997,,19.21,0,0,Fully Furnished,11188117
1501,Bangalore,Villa,2,3,2,1.0,602.0,1150,588,6865.0,1965,Excellent,17.77,1,1,Semi-Furnished,54358361
13015,Delhi,Studio,2,3,2,3.0,448.0,1211,354,7399.0,1971,Good,1.28,0,0,Unfurnished,15036520
9019,Hyderabad,Independent House,3,4,1,3.0,96.0,1098,881,5334.0,2009,Fair,6.8,0,0,Semi-Furnished,25181555
1522,Mumbai,Apartment,3,1,0,3.0,295.0,868,775,5360.0,2012,Excellent,10.92,0,0,Semi-Furnished,35551310
13871,Hyderabad,Villa,3,1,1,2.0,396.0,688,614,4487.0,1967,Good,8.53,0,0,Unfurnished,25595142
11123,Bangalore,Studio,6,2,0,2.0,375.0,1024,472,5137.0,1997,Fair,14.93,0,1,Unfurnished,14935235
4233,Hyderabad,Studio,6,4,2,0.0,385.0,867,487,4227.0,1967,Fair,12.15,0,0,Fully Furnished,9656606
7687,Delhi,Independent House,2,2,1,3.0,675.0,1274,692,4414.0,1972,Excellent,17.3,0,1,Semi-Furnished,50974693
8821,Hyderabad,Studio,5,4,2,1.0,166.0,971,581,8115.0,2007,Poor,11.55,0,0,Unfurnished,7915343
4431,Hyderabad,Apartment,1,4,2,1.0,459.0,1279,0,5248.0,2019,Excellent,8.57,0,1,Fully Furnished,21379421
12046,Mumbai,Independent House,6,4,2,3.0,378.0,1256,627,7082.0,2025,Excellent,11.96,1,1,Semi-Furnished,69168563
391,Hyderabad,Studio,4,2,2,2.0,197.0,1312,405,3557.0,2017,Good,11.77,0,1,Fully Furnished,15507959
12538,Pune,Studio,5,1,1,3.0,610.0,1479,334,6620.0,1966,Good,13.09,0,1,Unfurnished,16987350
14995,Bangalore,Studio,5,3,2,3.0,322.0,700,1097,7605.0,1963,Good,12.23,0,0,Semi-Furnished,18056466
7125,Bangalore,Villa,4,4,0,3.0,324.0,690,489,,1984,Excellent,8.76,0,0,Unfurnished,42371681
5914,Bangalore,Villa,1,3,0,1.0,511.0,1084,230,2833.0,1984,Good,18.83,0,0,,34843645
12183,Pune,Independent House,5,4,2,3.0,,817,601,4940.0,1997,,11.58,0,0,Fully Furnished,41280864
8593,Mumbai,Studio,5,2,1,1.0,497.0,1058,879,,1998,Good,8.06,0,1,Fully Furnished,27164541
4807,Mumbai,Villa,5,3,0,0.0,361.0,878,912,4117.0,1984,Excellent,14.65,0,1,Fully Furnished,72839267
13328,Hyderabad,Apartment,5,4,2,3.0,459.0,944,398,4112.0,2019,Poor,10.64,0,0,Fully Furnished,13873178
13621,Delhi,Independent House,6,1,0,0.0,219.0,817,103,,2012,Good,15.71,0,1,Fully Furnished,22991608
11552,Bangalore,Studio,6,2,2,1.0,171.0,1451,159,3421.0,2022,Excellent,6.73,0,1,Unfurnished,20545763
8239,Bangalore,Apartment,6,4,1,0.0,733.0,677,929,3879.0,2012,Good,7.41,0,1,Fully Furnished,28295788
8045,Hyderabad,Villa,5,2,1,,508.0,1228,383,3644.0,1995,Good,7.45,0,0,Semi-Furnished,36854423
14874,Hyderabad,Studio,6,2,1,3.0,387.0,1047,167,7437.0,2005,Good,8.61,0,1,Unfurnished,12155503
3994,Bangalore,Independent House,4,4,2,2.0,522.0,1220,436,5854.0,1970,Fair,16.6,0,1,Unfurnished,30659976
11835,Pune,Studio,5,3,1,3.0,556.0,1186,486,4189.0,1965,Fair,13.63,0,1,Fully Furnished,14208990
11919,Bangalore,Apartment,2,2,0,0.0,520.0,760,442,6302.0,1963,Good,7.43,0,0,Fully Furnished,19404940
14524,Bangalore,Independent House,3,4,1,2.0,130.0,874,669,5326.0,1975,Excellent,3.47,0,0,Fully Furnished,39338438
6610,Chennai,Studio,4,4,0,2.0,661.0,850,522,4401.0,1979,,13.11,0,0,Fully Furnished,14183620
5320,Pune,Apartment,6,2,0,3.0,26.0,807,40,3183.0,2015,Good,11.88,0,1,Unfurnished,14008118
14963,Mumbai,Studio,5,2,2,3.0,333.0,796,664,1806.0,1986,,14.17,0,0,Fully Furnished,24336331
7120,Hyderabad,Apartment,1,2,2,1.0,519.0,502,398,5417.0,1965,Good,11.68,0,1,Semi-Furnished,13009804
2422,Delhi,Independent House,3,1,2,0.0,370.0,1256,555,5884.0,1972,Excellent,10.89,1,1,Unfurnished,42140428
5605,Delhi,Apartment,1,3,1,2.0,218.0,241,129,3577.0,2015,,6.77,0,0,Semi-Furnished,7800989
1751,Hyderabad,Apartment,4,2,2,1.0,607.0,633,375,5518.0,1989,Poor,19.15,0,1,Unfurnished,11477702
14933,Hyderabad,Villa,1,3,1,1.0,195.0,1197,196,3945.0,1985,Good,13.33,0,1,,26306762
14086,Bangalore,Independent House,2,1,0,0.0,558.0,1134,530,9369.0,2019,Fair,7.4,0,1,Unfurnished,30730997
12255,Mumbai,Independent House,1,1,1,2.0,730.0,1273,126,,1962,Fair,17.13,0,1,Unfurnished,38033056
14773,Chennai,Apartment,4,2,1,3.0,317.0,775,678,6935.0,2010,Good,4.53,0,1,Fully Furnished,16953486
339,Delhi,Apartment,3,3,0,0.0,518.0,1032,820,6750.0,1996,Fair,13.81,0,1,Fully Furnished,23366533
8408,Mumbai,Studio,3,4,2,3.0,233.0,850,1111,3430.0,2001,Excellent,13.6,0,1,Semi-Furnished,30809595
11856,Bangalore,Independent House,2,4,2,,319.0,972,0,5830.0,2024,Fair,12.99,1,1,Semi-Furnished,23254154
1342,Chennai,Studio,2,2,1,3.0,563.0,1108,0,4881.0,1979,Excellent,4.98,0,1,Unfurnished,11440261
14515,Pune,Villa,4,3,2,1.0,523.0,996,375,5815.0,2014,Fair,13.38,0,1,Unfurnished,29475672
7983,Hyderabad,Studio,6,1,2,1.0,209.0,847,636,9245.0,1973,Excellent,7.3,1,1,,16254913
12087,Delhi,Villa,4,3,1,1.0,473.0,418,170,5366.0,1966,Good,20.33,0,0,Unfurnished,21945384
3641,Delhi,Villa,3,2,1,1.0,284.0,1095,738,5525.0,2025,,10.45,0,1,Semi-Furnished,34647947
330,Bangalore,Studio,5,3,2,0.0,229.0,449,55,6119.0,1990,,13.07,0,1,Semi-Furnished,7097231
13436,Mumbai,Villa,4,3,0,1.0,342.0,1057,319,5076.0,1960,Good,8.25,0,1,Semi-Furnished,50995991
3005,Chennai,Independent House,2,1,1,0.0,469.0,394,747,1838.0,1963,Good,10.37,1,1,,19596518
6961,Delhi,Studio,5,3,2,3.0,791.0,964,842,5492.0,1993,Fair,12.56,1,1,Semi-Furnished,18883579
4091,Mumbai,Villa,6,2,2,2.0,651.0,785,0,5200.0,1988,Good,12.61,0,1,Unfurnished,44991920
11308,Hyderabad,Villa,6,3,1,3.0,500.0,588,749,2858.0,2023,Excellent,6.7,0,0,Unfurnished,40942316
9829,Mumbai,Villa,6,4,1,0.0,279.0,700,746,6146.0,1979,,8.03,0,1,Semi-Furnished,62753781
2323,Hyderabad,Independent House,3,3,2,,390.0,1193,735,2878.0,2001,Good,1.48,0,1,Unfurnished,32054061
6668,Pune,Apartment,5,4,2,2.0,325.0,1096,479,3786.0,1978,Excellent,6.18,1,1,,25226745
7010,Delhi,Apartment,3,2,2,0.0,372.0,1131,0,2815.0,1966,Good,15.61,0,0,Semi-Furnished,15683253
4198,Bangalore,Villa,3,4,0,2.0,0.0,1330,565,379.0,2008,Poor,1.42,0,1,,27611088
3550,Pune,Studio,6,4,1,2.0,449.0,911,744,,1992,Good,7.92,0,0,,15989313
9651,Bangalore,Independent House,3,3,1,2.0,,1041,356,2852.0,1967,Fair,10.79,0,0,Unfurnished,26458247
8364,Delhi,Independent House,6,2,0,2.0,495.0,356,900,1166.0,2016,Good,15.9,1,0,,32859169
4204,Bangalore,Villa,3,3,2,2.0,282.0,1138,494,6755.0,1986,Good,7.66,0,0,Semi-Furnished,40581190
14170,Mumbai,Villa,6,1,0,,368.0,1323,231,6488.0,2007,Excellent,10.26,0,0,Fully Furnished,68742149
11762,Pune,Studio,1,4,2,1.0,223.0,442,521,3354.0,1982,Good,11.32,0,1,Semi-Furnished,8892813
12419,Mumbai,Independent House,4,2,1,1.0,100.0,1008,666,,2000,Poor,7.08,0,0,Semi-Furnished,27630898
13594,Hyderabad,Studio,5,1,0,3.0,668.0,1179,664,3507.0,1971,Excellent,14.89,1,0,Semi-Furnished,18188767
13351,Hyderabad,Independent House,6,4,2,3.0,401.0,755,171,6300.0,1999,Good,8.06,0,0,Fully Furnished,23479356
13687,Bangalore,Studio,6,1,2,1.0,567.0,874,453,4173.0,2012,Good,12.83,1,1,Semi-Furnished,17613459
6186,Pune,Apartment,4,4,0,3.0,285.0,1337,676,6798.0,1994,Poor,13.89,0,1,Unfurnished,15345028
1640,Pune,Independent House,1,2,2,0.0,288.0,852,770,6057.0,1990,Good,5.44,0,0,Semi-Furnished,26605375
9131,Hyderabad,Apartment,5,2,2,1.0,250.0,900,612,792.0,2015,Good,10.89,0,0,Semi-Furnished,17118386
61,Hyderabad,Apartment,5,3,1,1.0,263.0,1100,309,4958.0,1990,Fair,8.57,0,0,Semi-Furnished,12466235
1241,Mumbai,Apartment,4,1,1,1.0,562.0,899,890,2268.0,1986,Good,7.61,0,1,Unfurnished,34626932
5761,Pune,Villa,2,2,1,,334.0,968,328,,1980,Poor,7.75,0,1,Semi-Furnished,19660230
5137,Hyderabad,Villa,5,4,0,1.0,579.0,1008,516,5295.0,2022,Good,10.35,0,1,Fully Furnished,38781026
2344,Chennai,Independent House,4,4,2,1.0,,870,374,8161.0,1984,Good,16.9,0,1,Unfurnished,26336703
2121,Chennai,Apartment,2,4,1,1.0,359.0,785,371,,2013,,11.28,0,1,,12293111
1525,Chennai,Studio,1,2,1,3.0,466.0,794,0,,2009,Good,12.12,0,1,Unfurnished,6908315
7618,Delhi,Apartment,1,1,2,2.0,161.0,696,290,7233.0,1976,Excellent,2.91,1,1,Unfurnished,17579588
154,Bangalore,Apartment,6,1,0,0.0,443.0,1146,385,4057.0,2004,Good,9.96,1,0,Unfurnished,25318737
482,Pune,Studio,3,4,0,2.0,406.0,1272,618,4144.0,2000,Good,14.24,0,0,Unfurnished,16164868
6123,Bangalore,Independent House,2,2,0,0.0,123.0,515,462,4812.0,2008,,9.42,0,0,,17263936
12653,Mumbai,Apartment,6,2,0,2.0,476.0,721,251,4158.0,2025,Good,15.33,0,0,Semi-Furnished,24450214
7675,Pune,Villa,5,2,2,2.0,443.0,762,610,3160.0,1988,,16.2,0,0,Semi-Furnished,34181099
7102,Chennai,Studio,3,2,0,0.0,501.0,1098,560,3989.0,1980,Fair,16.98,0,1,Semi-Furnished,9925803
12113,Delhi,Independent House,6,2,2,0.0,403.0,303,446,6396.0,2008,Good,1.55,0,1,Fully Furnished,23849960
1763,Hyderabad,Independent House,5,4,2,3.0,497.0,991,311,,1984,Excellent,10.43,1,1,Unfurnished,34307187
8943,Mumbai,Studio,3,3,2,,0.0,827,117,3876.0,1988,Fair,10.08,1,0,Fully Furnished,11380972
7716,Hyderabad,Independent House,5,4,1,1.0,475.0,1055,368,4482.0,1961,Good,10.59,0,0,Fully Furnished,26208295
9978,Hyderabad,Apartment,5,2,1,,357.0,496,0,3923.0,2018,Excellent,2.73,0,1,Semi-Furnished,12800550
13817,Hyderabad,Studio,2,4,2,2.0,565.0,761,155,4724.0,1982,Fair,20.7,0,1,Unfurnished,7296333
7480,Pune,Villa,4,4,1,1.0,540.0,761,758,5106.0,1973,Excellent,0.41,0,1,Fully Furnished,45570997
6213,Hyderabad,Apartment,1,2,2,1.0,348.0,568,453,,1963,Excellent,16.29,0,1,Fully Furnished,14218893
12694,Chennai,Villa,3,2,2,1.0,712.0,768,410,6188.0,2023,,5.42,0,0,Semi-Furnished,35966847
4854,Hyderabad,Studio,4,1,2,2.0,446.0,814,451,4487.0,2022,,6.25,1,0,Fully Furnished,16771593
2712,Pune,Villa,5,2,0,0.0,309.0,424,86,2114.0,1965,Good,13.62,1,1,Unfurnished,19551327
6767,Hyderabad,Independent House,5,1,2,2.0,250.0,1149,552,6043.0,1999,Good,14.19,1,1,Unfurnished,28768663
4151,Mumbai,Independent House,3,1,0,0.0,329.0,655,776,7229.0,2012,,12.07,0,1,Semi-Furnished,40339833
12386,Mumbai,Studio,4,1,0,1.0,498.0,654,113,,2008,Good,19.86,0,1,Fully Furnished,15678401
1334,Hyderabad,Studio,4,4,0,1.0,,589,295,5072.0,1997,Good,13.09,0,1,Unfurnished,10633341
14317,Chennai,Independent House,6,2,0,2.0,328.0,1084,222,,2020,,16.37,0,1,Semi-Furnished,15933850
11047,Hyderabad,Apartment,3,1,0,1.0,87.0,978,554,6594.0,1983,Fair,6.85,1,1,Fully Furnished,15712877
8379,Hyderabad,Apartment,4,4,0,1.0,566.0,817,884,7216.0,2015,Good,9.25,0,0,Fully Furnished,22930148
9329,Chennai,Villa,5,3,0,3.0,381.0,662,529,5535.0,1988,Excellent,8.78,1,0,Fully Furnished,34424512
14285,Hyderabad,Villa,6,4,2,1.0,536.0,1842,160,1519.0,1990,Good,12.1,0,0,Fully Furnished,43600351
14755,Bangalore,Independent House,5,2,2,1.0,61.0,696,894,4785.0,2010,Fair,13.61,1,0,Unfurnished,27120360
10251,Hyderabad,Apartment,6,2,1,,235.0,508,809,3921.0,1975,Good,5.28,0,0,Fully Furnished,15472316
13877,Bangalore,Studio,4,4,0,3.0,340.0,696,228,6565.0,2024,Excellent,13.89,0,0,Semi-Furnished,16313609
3851,Bangalore,Apartment,6,1,0,3.0,216.0,820,449,7900.0,2017,Fair,10.92,0,1,Unfurnished,17823301
8341,Bangalore,Independent House,1,2,0,3.0,279.0,863,667,6373.0,2016,Excellent,12.67,0,0,Semi-Furnished,38106962
4125,Hyderabad,Villa,6,1,2,3.0,441.0,835,369,4379.0,1968,Fair,5.46,0,1,Fully Furnished,24714317
13082,Chennai,Apartment,5,2,0,0.0,625.0,510,812,5336.0,2021,,6.55,0,0,Semi-Furnished,22191527
13637,Pune,Independent House,5,1,1,0.0,516.0,688,188,5257.0,2005,Fair,21.76,0,1,,18484275
11556,Bangalore,Apartment,5,3,1,,213.0,1060,568,8351.0,1971,Fair,16.12,1,0,Fully Furnished,19043456
4789,Pune,Studio,5,4,2,1.0,489.0,580,184,,1981,Fair,8.87,0,0,Unfurnished,8792319
2867,Bangalore,Villa,1,3,0,1.0,391.0,1095,587,4951.0,2020,Good,16.68,0,1,Semi-Furnished,41007590
11969,Mumbai,Villa,4,2,0,0.0,298.0,773,860,7178.0,2020,Fair,12.82,0,0,Semi-Furnished,45755500
1387,Delhi,Villa,5,3,2,2.0,473.0,1170,297,,2021,Good,3.09,1,1,Unfurnished,42334104
5942,Bangalore,Studio,1,3,1,1.0,,917,410,7843.0,2012,Excellent,17.91,0,1,Semi-Furnished,17066134
3068,Bangalore,Villa,2,3,2,2.0,306.0,788,738,,1970,,4.62,0,0,Fully Furnished,29838085
13784,Hyderabad,Studio,3,4,2,3.0,723.0,870,724,2883.0,1977,Good,11.05,0,1,Unfurnished,15809467
3630,Hyderabad,Apartment,6,4,1,,253.0,1031,330,7630.0,1976,Good,9.92,0,0,Semi-Furnished,14576371
14392,Hyderabad,Studio,4,3,2,1.0,243.0,975,1066,,1991,Good,4.39,0,0,Fully Furnished,14758109
12990,Pune,Studio,3,2,0,3.0,296.0,540,409,4470.0,2001,Excellent,8.51,0,1,Unfurnished,11946264
13614,Hyderabad,Studio,2,3,1,1.0,596.0,960,0,2384.0,2024,Fair,9.97,0,0,Unfurnished,10161262
3029,Bangalore,Apartment,4,2,0,3.0,137.0,423,633,7556.0,2024,Good,14.79,0,0,,17400599
2970,Hyderabad,Independent House,4,2,1,3.0,692.0,1246,338,6279.0,1991,Good,2.34,0,1,Semi-Furnished,33597812
11665,Pune,Villa,3,2,1,3.0,577.0,999,1143,,2011,Fair,2.91,0,0,Unfurnished,38263261
9901,Pune,Villa,1,1,2,0.0,24.0,973,507,5416.0,1973,Fair,10.73,0,0,Fully Furnished,19592976
11146,Mumbai,Independent House,3,1,1,2.0,686.0,589,546,5530.0,2011,Fair,7.14,1,1,Unfurnished,38453979
8647,Bangalore,Apartment,2,2,2,0.0,,1221,894,4718.0,2019,Excellent,13.62,1,0,Fully Furnished,37494050
6137,Bangalore,Independent House,5,2,0,1.0,382.0,962,700,3181.0,2016,Poor,13.97,0,1,Unfurnished,24142633
8802,Bangalore,Independent House,4,4,0,0.0,438.0,1098,79,2306.0,2020,,2.77,0,1,Semi-Furnished,31681704
4264,Hyderabad,Villa,6,2,0,3.0,554.0,861,603,3174.0,1967,Excellent,7.17,0,1,Fully Furnished,42914069
13019,Mumbai,Independent House,6,2,0,0.0,99.0,446,322,6153.0,1999,Fair,8.57,0,1,Unfurnished,22304962
646,Hyderabad,Studio,4,4,1,0.0,459.0,1059,321,3638.0,1982,Poor,14.78,0,1,Unfurnished,9699391
14686,Hyderabad,Independent House,3,1,1,0.0,198.0,731,298,2452.0,1961,Good,18.53,0,1,,17925152
2075,Mumbai,Villa,6,1,1,0.0,319.0,957,722,2410.0,2002,,9.56,0,1,Semi-Furnished,56856142
12245,Bangalore,Apartment,6,4,1,2.0,415.0,508,449,,2001,Good,16.95,0,1,Fully Furnished,20710222
342,Chennai,Independent House,5,2,2,0.0,340.0,37,838,,2002,Fair,13.08,1,0,Unfurnished,15695223
8042,Pune,Villa,5,3,2,2.0,,936,473,5148.0,2011,Fair,4.15,0,0,Fully Furnished,33481351
1623,Mumbai,Independent House,6,4,0,,463.0,446,471,5476.0,2024,Good,16.31,0,1,,37420308
12876,Delhi,Studio,1,1,1,1.0,388.0,1065,289,6740.0,2022,Excellent,8.14,0,0,Unfurnished,15528208
7142,Hyderabad,Villa,4,4,1,3.0,687.0,984,246,8366.0,1964,Good,5.33,0,0,Semi-Furnished,33494253
5797,Delhi,Villa,3,1,2,2.0,416.0,671,478,5947.0,2025,Good,11.24,0,1,Semi-Furnished,33011158
7185,Chennai,Apartment,4,4,0,2.0,399.0,630,339,6604.0,1984,Excellent,10.82,0,0,Fully Furnished,16473666
14194,Mumbai,Independent House,1,3,1,,484.0,781,268,4232.0,2014,Excellent,11.89,0,1,Fully Furnished,43729116
8233,Bangalore,Studio,1,4,0,1.0,647.0,611,593,6273.0,1999,Poor,17.9,0,1,Fully Furnished,10235674
5476,Bangalore,Independent House,3,3,2,1.0,,1065,708,5996.0,1993,Good,21.51,1,1,Semi-Furnished,38072444
10282,Mumbai,Villa,1,3,1,3.0,,2931,196,5000.0,1988,Good,9.2,0,1,Semi-Furnished,172467336
12117,Hyderabad,Villa,4,1,2,3.0,463.0,577,193,,2010,Good,11.59,0,1,Semi-Furnished,22837435
10368,Pune,Apartment,1,1,1,3.0,511.0,1075,0,5331.0,2018,Fair,7.17,0,0,Semi-Furnished,15190559
14085,Chennai,Independent House,1,2,2,2.0,242.0,458,551,2828.0,2014,,11.62,0,1,Unfurnished,17396563
75,Delhi,Independent House,3,1,0,3.0,801.0,1150,171,5771.0,1965,Good,13.63,1,0,Unfurnished,36249973
10910,Chennai,Apartment,1,1,1,0.0,553.0,941,316,5421.0,1973,,10.55,0,1,,17575588
11753,Bangalore,Independent House,1,4,0,0.0,571.0,1446,251,5193.0,1984,Good,1.04,1,1,Semi-Furnished,39561927
10850,Bangalore,Villa,2,4,2,1.0,180.0,1090,305,3797.0,2010,Good,8.91,0,0,Fully Furnished,34074784
11373,Delhi,Villa,1,3,0,1.0,292.0,1088,548,5381.0,1976,,2.51,1,0,Semi-Furnished,29747258
10269,Hyderabad,Apartment,2,2,0,2.0,676.0,1035,229,1834.0,2021,Excellent,15.77,0,0,Semi-Furnished,19693616
8634,Delhi,Villa,3,3,1,3.0,94.0,543,944,5748.0,1968,Good,12.48,0,1,Unfurnished,32367692
14044,Delhi,Studio,2,2,0,2.0,201.0,889,748,5759.0,2004,Excellent,6.48,0,1,Fully Furnished,17637339
2052,Pune,Apartment,2,4,1,0.0,431.0,1642,754,5554.0,1992,,12.4,0,1,Unfurnished,25573008
2542,Mumbai,Apartment,1,4,2,3.0,398.0,1093,515,,2021,Good,8.67,0,1,Fully Furnished,31149505
1302,Hyderabad,Apartment,3,2,2,2.0,573.0,709,671,6633.0,2002,Excellent,4.32,0,0,Unfurnished,21872381
5878,Pune,Apartment,5,2,1,3.0,401.0,1133,726,6705.0,1992,Fair,9.53,0,0,Semi-Furnished,18532347
7369,Delhi,Independent House,1,4,1,,,872,508,3311.0,1967,Fair,10.75,1,0,Semi-Furnished,26593355
11623,Delhi,Studio,3,4,0,2.0,477.0,634,627,7411.0,2023,Poor,13.69,1,1,Semi-Furnished,11750086
1305,Mumbai,Independent House,6,1,1,2.0,281.0,545,12,4819.0,1963,Good,6.36,0,0,Semi-Furnished,24074625
8429,Bangalore,Apartment,5,1,0,2.0,409.0,901,859,5175.0,1969,Excellent,8.35,0,0,Unfurnished,30059534
13834,Chennai,Independent House,2,3,2,1.0,519.0,727,300,4821.0,2019,Fair,1.51,0,1,Unfurnished,17963091
2600,Bangalore,Independent House,5,3,1,,620.0,1268,352,4301.0,2007,Good,8.09,1,1,Fully Furnished,40747683
12809,Chennai,Apartment,2,1,2,2.0,468.0,1069,388,4589.0,2002,Fair,10.11,1,0,Fully Furnished,13818010
2574,Chennai,Independent House,6,3,1,2.0,559.0,994,426,5886.0,2006,Good,13.52,0,1,Unfurnished,28170164
11473,Bangalore,Independent House,4,4,1,3.0,,283,61,5750.0,1983,Good,6.83,0,1,Semi-Furnished,16096314
3187,Delhi,Villa,6,3,2,0.0,345.0,846,746,6019.0,2024,Good,12.63,0,0,Fully Furnished,41205311
12146,Mumbai,Apartment,2,1,0,3.0,194.0,329,244,2790.0,1995,Fair,16.34,0,0,Semi-Furnished,11386425
2769,Hyderabad,Independent House,2,2,2,0.0,,776,270,2548.0,1976,Fair,5.31,0,0,Fully Furnished,18576595
4832,Delhi,Independent House,6,1,1,2.0,630.0,547,558,7093.0,2004,Good,6.06,1,1,Unfurnished,32587554
4224,Pune,Villa,1,3,1,0.0,427.0,407,860,2575.0,2018,Excellent,12.24,0,1,Fully Furnished,35870489
14679,Hyderabad,Independent House,5,1,0,3.0,596.0,795,528,3585.0,1978,Good,5.52,0,1,Fully Furnished,28174398
2107,Pune,Independent House,2,2,0,1.0,,981,0,5878.0,1984,Fair,12.4,0,0,Semi-Furnished,16955756
2680,Delhi,Apartment,3,1,1,3.0,537.0,1323,297,5184.0,1973,Good,2.06,1,0,Fully Furnished,25064347
10954,Chennai,Apartment,2,3,0,1.0,621.0,726,373,6897.0,1988,Fair,3.95,0,0,Fully Furnished,12267855
12881,Mumbai,Villa,5,3,0,1.0,488.0,1057,627,3563.0,1991,Excellent,14.32,0,0,Unfurnished,74356253
1388,Bangalore,Villa,2,1,2,0.0,,715,436,5305.0,1989,Poor,2.07,0,0,Fully Furnished,21415018
14713,Hyderabad,Villa,3,3,0,0.0,265.0,1522,405,,2017,Excellent,10.63,0,1,Semi-Furnished,43334036
14439,Hyderabad,Apartment,1,1,1,3.0,324.0,875,119,4776.0,1967,Fair,10.3,0,1,Semi-Furnished,9927046
13586,Delhi,Studio,4,2,1,2.0,,1102,576,3868.0,1995,Good,5.52,0,1,Unfurnished,15237683
14694,Hyderabad,Independent House,4,2,2,2.0,517.0,1301,577,4585.0,1997,Good,11.55,0,1,Semi-Furnished,32165612
7084,Delhi,Independent House,6,1,2,0.0,943.0,832,469,,1988,Excellent,9.0,0,1,Fully Furnished,44538450
13365,Chennai,Apartment,3,2,1,,508.0,1466,703,3960.0,2009,Fair,12.19,1,0,Unfurnished,21282806
13193,Chennai,Villa,2,3,2,2.0,363.0,819,565,2608.0,1967,Excellent,7.41,0,0,Fully Furnished,32050000
1280,Delhi,Studio,1,1,1,,524.0,814,466,4182.0,1997,Good,17.75,0,1,Fully Furnished,12831598
